"Sınıf","tweet"
"yangın","Denizde can pazarı!: Muğla Marmaris ile Yunanistan açıklarında ahşap bir gezi teknesinde yangın çıktı. Kısa sürede tüm tekneyi saran alevlerden yolcular ve mürettebat denize atlayarak kurtulurken, adeta can pazarı yaşandı. Başka teknelerle mavi tura… https://habersitesi.com/denizde-can-pazari-816787h.htm"
"yangın","DENİZDE CAN PAZARI! Muğla Marmaris ile Yunanistan açıklarında ahşap bir gezi teknesinde yangın çıktı."
"yangın","Muğla Marmaris ile Yunanistan açıklarında ahşap bir gezi teknesinde yangın çıktı. Kısa sürede tüm tekneyi saran alevlerden yolcular ve mürettebat denize atlayarak kurtuldu."
"yangın","Marmaris deniz feneri açığında ahşap bir teknede yangın meydana geldi. Yangında 4 kişi hayatını kaybetti, 39 kişi tahliye edildi. Ahşap tekneyi kurtarmak için Sahil Güvenlik ve Kıyı Emniyeti geldi, söndürme çalışmaları devam ediyor."
"yangın","Aksaray’da bir evin tandır bölümünden çıkan yangın tüm evi sardı! https://yenigungazete.com/asayis/aksarayda-bir-evin-tandir-bolumunden-cikan-yangin-tum-evi-sardi/ #aksaray #aksarayyangin #aksarayyanginhaberleri #Asayiş #Gündem"
"yangın","Aksaray’da panik anları; Yangın mahalleyi ayağa kaldırdı! https://yenigungazete.com/genel/aksarayda-panik-anlari-yangin-mahalleyi-ayaga-kaldirdi/ #112acil #aksaray #itfaiye #otyangini #polis #acildurum #ciftlikmahallesi #guvenlikonlemleri #mahallesakinleri #yanginmudahalesi #yanginsorusturmasi #Asayiş #Genel"
"yangın","Aksaray da çıkan yangın korkuttu"
"yangın","Aksaray'da iki bina arasındaki boşlukta yangın çıktı"
"yangın","Kağıt Deposu Alev Alev Yandı; Mahalleyi Korku Sardı! https://yenigungazete.com/asayis/kagit-deposu-alev-alev-yandi-mahalleyi-korku-sardi/ #aksaray #asayis #yangin #depoyangini #Asayiş #Gündem"
"yangın","Hamidiye Mahallesi’nde Panikleten Yangın Kaynak Linki = https://anadoluekspres.com.tr/haber/hamidiye-mahallesinde-panikleten-yangin-63586 #AksarayHaber #Aksaray #SonDakika #Yangın #İtfaiye"
"yangın","Ot yangını paniğe neden oldu; İki araç son anda yanmaktan kurtarıldı! https://yenigungazete.com/asayis/ot-yangini-panige-neden-oldu-iki-arac-son-anda-yanmaktan-kurtarildi/ #aksaraysondakika #aksarayyangin #yangin #korkudoluanlar #Asayiş #Gündem"
"yangın","Aksaray Merkeze Bağlı Yanyurt Köyünde Arpa ve Buğday Ekili Alanlarda Yangın.  (Küresel Uyanış)"
"yangın","ne berbat bir itfaiye teşkilatın var. Aksaray küçüklanga c de yangın var . 5 ekip var ama 1 tanesi market içindeki yangına müdahale etmiyor. Kapının market sahibince açılması için herkes birbirini bekliyor. Çevre güvenliği alan yok. Vatandaşı uzaklaştıran yok."
"yangın","AKSARAY da buğday tarlaları yanmış yine #yangın #aksaray"
"yangın","Akçaabat - Trabzon yolu söğütlü mevkiinde alev alan araç,akaryakıt istasyonu çalışanları sayesinde küle dönmedi #14Temmuz #Trabzon #Akçaabat #yangın"
"yangın","Trabzon halkına tavsiyem evlerine 2 büyük boy yangın tüpü koymaları."
"yangın","Ümraniye'de korkutan yangın Ümraniye Belediyesi'ne ait Trabzon Park Millet Bahçesi'nde bulunan çardak alev alev yandı. Yangın, itfaiye ekipleri tarafından ağaçlık alana sıçramadan söndürüldü."
"yangın","Ümraniye'de korkutan yangın: İstanbul'da Ümraniye Belediyesi'ne ait Trabzon Park Millet Bahçesi'nde bulunan çardakta çıkan yangın, itfaiye ekiplerince ormanlık alana sıçramadan söndürüldü http://dlvr.it/T9X0sM #Türkçe #SonDakika #Gündem"
"yangın","Trabzon Büyükşehir Belediyesi İtfaiye Daire Başkanlığı tarafından görevlendirilen eğitimcilerin katılımı ile hastanemizde Yangın Eğitimi verilmiştir. https://facebook.com/share/p/wJUew8VkNTuW7cqw/?mibextid=oFDknk"
"yangın","rabzon’da yangın devam ediyor . Yanık kokuları hala geliyor"
"yangın","Trabzon Ortahisar ilçesine bağlı Yenimahalle’de, gece saat 03.00 sularında park halindeki bir dolmuşta bilinmeyen bir nedenden dolayı yangın çıktı.  Dolmuşta çıkan yangın kısa sürede büyüyüp alevlenirken, araç kullanılamaz hale geldi.  Olaya İtfaiye ekipleri müdahalede bulunarak yangını söndürdü."
"yangın","Trabzon Yalıncak'ta gece kulübü önünde elektrik arızasından dolayı yangın oluştu."
"yangın","Yaz aylarında bile yangın olmayan Trabzon'da kışın nasıl yangın çıktı diye soracağım ama soramıyorum Sayın bakanım !!"
"yangın","Yangın var, konusu Diyarbakır büyükşehir belediyesi, Trabzon'a bir itfaiye aracı hediye etmişti, trajik komik bir film."
"yangın","Hocam, yazın yangın çıkmayan Doğu Karadeniz'de kış ortasında yangın çıktı, yeri hemen villalarla dolduruldu. (Trabzon-Sürmene-Çamburnu) Yangınların çoğunluğu bu örneğe benziyor."
"yangın","Trabzon konserime çıkarken bölgeden bilgi almıştım aslında. Etkisini yitiriyordu yangın. Ama rüzgar her şeyi değiştirmiş maalesef. Kuşadası tehdit altında. Umarım çok çabuk bir şekilde söndürülür"
"yangın","Her yangın bir fırsat oldu ülkede malesef işgal altinda ülkemiz Vatanperver Türkiye'yi seven yönetim gelmesi gerek yoks aisgal devam ediyor Trabzon dayım hergun chemstrail ucakalri uçuyor ve zehir saçıyor"
"yangın","Kağıt fabrikasındaki yangın 4 gündür söndürülemedi: BOLD – Aydın’ın Söke ilçesinde cuma günü akşam saatlerinde çıkan ve rüzgarın etkisiyle hızla büyüyen kağıt fabrikası yangınına müdahale çalışmaları devam ediyor. YANGIN İKİNCİ BÖLÜME DE SIÇRADI Gece… https://boldmedya.com/2024/07/15/kagit-fabrikasindaki-yangin-4-gundur-sondurulemedi/?utm_source=dlvr.it&utm_medium=twitter"
"yangın","Antalya'nın Aksu ilçesinde çıkan yangın kontrol altına alındı Yangında seralar ve zeytin ağaçları zarar gördü"
"yangın","Antalya tatili dönüşünde Eskişehir'e gelirken Burdur civarında Mercedes otomobil alev alev yandı. Mercedes-Benz, geçtiğimiz aylarda yangın riski nedeniyle dünya çapında 341 bin aracı geri çağırmıştı. Acaba bizim ülkemizden kaç araç çağırıldı? @mercedesbenzturkiye"
"yangın","Önce aksu şimdi de Serik! Çıkan yangın ormana ve seralara zarar verdi >>>> https://mygazete.com/serikte-otlukta-yangin-ormana-ve-seralara-zarar-verdi"
"yangın","Oksijen aldığımız ağaçlarımız kalmıştı, onlar da yandı, güzelim köyüm, yapraksız, dalsız, ağaçsız kaldı,sebep olan kimse bahçeleriniz bahar görmesin…! #Hatay #Arsuz #Avcılarsuyu #Yangın"
"yangın","Dün söke de yangın vardı 4 saatlik İzmir yolu oldu sana 9 saat"
"deprem","Artçılar yüzünden deprem unutturmuyor kendini.. #izmirdeprem"
"deprem","MEHMET REŞİT İSHAKOĞLU ANTAKYA/HATAY  Saraykent Mahallesi 19./8.sokak KULE Apt. Blok no11. İç kapı no 43. Enkaz Başındaki Kişiler:  Eşi Arzu İshakoğlu: 0538 446 22 23 Kızı Nida İshakoğlu:  0538 830 32 74"
"deprem","enkazda bilinen en az 6 kişi var tam sayıyı bilmiyoruz Alitaşi Mahallesi Bozbey Caddesi Can Apartmani no 37 Adıyaman Merkez Enkaz Başındaki Kişi: Ozan Yumuşak 05310120944"
"deprem","Yılmaz Ülker  Begüm Ülker Ceren Ülker kocabaş Apartmanı Trabzon Bulvarı Dulkadiroğlu Kahramanmaraş  Enkaz Başındaki kişi: Asya Şimal Odabaşı 05456009672"
"deprem","Bülent Gülen Kendisi enkaz altında.Enkazdan ses geliyor. Şazibey Mahallesi/Azerbaycan Bulvarı,dış kapı:100 Serap Apartmanı Onikişubat/Kahramanmaraş Enkaz Başındaki kişi: İrem Sude Aksan +90 544 583 66 26"
"deprem","Samandağ’da ekip yok Hatay Samandağ Atatürk mah. Cumhuriyet cd.  İsmail  0538 450 9741  Halenur Dibekli +90 (545) 907 42 93"
"deprem","Turgay Akben - 05394109881 Atilla Akben-  05359296821 Mine Akben -  05365682100 Mesut Akben-  05323141361 Hayrullah Mahallesi Malik ejder caddesi birgul apartmanı (maras dentin yani) Kahramanmaraş Asya Şimal Odabaşı 0545600967 Apartmandan deprem aninda cikabilen olmamis Hala göçük altindalar diye biliyoruz acil yardim lazim"
"deprem","Gizlihan İzci Tuba Yardımcı Adres: Yenimahalle 2638.Sokak No:22 Adıyaman/Merkez Enkaz başındaki kişi: Kuzeni: 05423800803"
"deprem","Zeynep Çevik Zuhal Çevik  Turgut Reis Mahallesi Sakarya Caddesi 125.sokak Parin Apartmani  Merkez/ #Adıyaman  Enkaz Başındaki Kişi: Ahmet Dedecik 05382363210"
"deprem","Elif Melisa Hatay Antakya, akasya mahallesi 100. sokak, no84 40 saattir enkaz altındayım şarjım var internetim var ama sesimi duyuramiyorum. Burnumdan kan geliyor."
"deprem","Kazazede isimleri: Nafiye Çiriş Açık adres (Apt no dahil):  Sıratut Mah. Eski otogar yanı Merkez/Adıyaman Enkazın Başındaki Kişi: Haci Bekir Çiriş İsim soyisim: Hacı Bekir Çiriş (Oğlu) Tel no: 0530 233 06 43"
"deprem","Gizlihan İzci Tuba Yardımcı Yeni mahalle 2638.Sokak No:22 Merkez/Adıyaman Enkaz Başındaki kişi: (Berat Aktaş) 05415200670"
"deprem","Batuhan Dinç, Nimet Dinç, Bahattin Dinç. Antakya Güzelburç Mah. 600 Konutlar 14 Blok  Hatay Enkaz Başındaki Kişi: 5445883110"
"deprem","Hatay Antakya General Şükrü Kanatlı Mah Fevzi Paşa Cad Hatmek karşısındaki bina Melek Apt No 3  Enkaz Başındaki Kişi: Musa ördek  05426070212"
"deprem","Talip İster, Serap İster, Samiye İster  harbiye caddesi kislasaray mahallesi saküç apartmanı simgenin yokusundan 3. Arka sokak sola dönüş, Antakya Hatay Enkaz başındaki kişi: Muhammed Can Durmuş 530 126 2649"
"deprem","Cansunur Çağlar Yeni mahalle Mustafa paşa caddesi no 48 Kırıkhan Hatay Enkaz başındaki kişiler:  Mevlüdiye yeşiltaş 05350678814 05050775930"
"deprem","Serkan Koşar, Hasan Sercan Koşar, Selcan Koşar rönesans rezidans Ekinci  a2 blok kat 9 no 153 Antakya/ Hatay Enkaz başındaki kişiler: Nurcan Özalp , Sevcan Atahan vs.  05321705505"
"deprem","Enkaz altında 3 kişi var Hatay / Belen  Sarımazı Mah. 22.Sok. No:16/A Çamlıyayla Sitesi 05364781054"
"deprem","Zehra Bayraktar, Yasin Bayraktar 1779.Sokak No.8 Beyza iş merkezinin karşısı NARLICA/HATAY Hakan Taflı,Ayşe Ulaş / Enkaz 0552 545 2958"
"deprem","Adıyaman Yeşilyurt mahallesi 2125 sokak Gümüşkent sitesi  Adile Karakuş  05382984541 Hiç yardım gelmedi"
"deprem","AHMET ÖZYAR NURŞEN ÖZAYAR HATAY ANTAKYA RÖNESANS REZİDANS A3 BLOK 10. KAT   İlknur Çelik 05418391952 A3 ten çok ses gelmediği için ekipler oraya pek gitmemiş operatör ekip ve vinçe ihtiyaçları varmış acil yardım istiyorlar"
"deprem","İrfan Kurar, Yunus Kurar, Rabia Kurar ,Olcay Kurar dogukent mahallesi güneşevler yolu üzeri badı saba konutları 1. kat  Dulkadiroğulları / Kahramanmaraş enkaz başındaki kişi: Nesrin değirmenci 05432616902"
"deprem","KAZAZADE İSİMLERİ  : Remziye Polat  Şehir ve İlçe : Adıyaman merkez  AÇIK ADRES apt no dahil : Yavuz Selim mahallesi Mehmet Akif caddesi 26/3 Adile Karakuş:05382984541"
"deprem","Akevler mah. 432. Sokak torunlar apartmanı no:8 ickapı no:7 Hatay Antakya Hamis Mertcan Güler  +90 538 490 91 51 Yaşıyorum lütfen yardım edin susuz olduğum için bağıramıyorum sesim çıkmadığı için herkes gitti dedi."" VİNÇ LAZIM ÇOK ACİL"
"deprem","Zeynep Dilan Arslan  Adliye sarayı arkası Yavuz Selim Mah.  Abdulmuşa Cd. Yunus Kent Apt. Adıyaman  Kepçe-Vinç yardımı Ses varmış"
"deprem","8 aylık hamile,2 yaşında lösemi hastası cocuk  Enkaz altındakiler: 195880336516 Tuğba Özkaya 35983429890 Kemal Özkaya YAVUZ SELIM MAHALLESI GAZILER CADDESI  38/15  İSMET COŞKUN APARTMANI (PAZAR KARSINDAKO SARI APARTMANI) NURDAĞI/GAZİANTEP"
"deprem","Esma Çetin Gökhan Çetin Bebek Çetin Piazza avm karşısı Özdemir Grossun olduğu bina Yunus Apt. Kayseri yolu tarafı okulun bitişiği Kahramanmaraş Fatma Okumuş  0543 817 6710 8 aylık bebek Sesleri geliyormuş"
"deprem","Şükriye Uzunoğlu Cebrail Mah. Şht. Pyd.üst.M.Ali Demirbüken Cad.Emlakbank konutları 1.kısım A Antakya/ Hatay Enkaz başındaki kişi: Merve Erginer 05315506871 Mehmet Uzunoğlu 05323003368"
"deprem","Ramazan yılmaz ve İlhan karakaya Pınarbaşı mahallesi /Atalaylar sitesi Islahiye / Gaziantep  Enkaz başındaki kişi : Adem kılıç : 5439292027 5449338804"
"deprem","SEDANUR KÜÇÜKER VE AİLESİ ALİTAŞI MAHALLESİ 1248 SOKAK UMUT APARTMANI B BLOK NO 1 KAT 3 NO 15 ADIYAMAN/MERKEZ   Cihangir Kucuker (abisi) +90 505 359 94 54  BÜYÜK VİNÇ GEREKLİ ENKAZDAN SES GELİYO"
"deprem","Batuhan bahadırlı Nazan bahadırlı General Şükrü kanatlı mahallesi Atatürk caddesi çevre ve şehircilik müdürlüğü çaprazı Cem ApartmanıAntakya/ HatayEnkaz başındaki kişi: Hülagü bahadırlı 532 556 84 78"
"deprem","9 kişi Maraş Türkoğlu taşkın sokak 23 nisan parkı karşısı çiftçioğlu sitesi B blok 14/1 Türkoğlu / Kahramanmaraş Müzeyyen Gül Arı +90 539 893 55 19 Altında en az 9.kişi var kimse gelmemiş enkaza"
"deprem","Anne, baba ve abisi enkaz altında. Sarımazı Mahallesi 22.Sokak No:16/A Çamlıyayla Sitesi Belen/ Hatay Tolga Karakurt 05364781054"
"deprem","Selinnur Ölçer ve Ailesi (5 yetişkin ve 1 çocuk (5yaşında) Alitaşı Mahallesi 1241. Sokak Merve Apartmanı Kat:4 No: 9 ve 10 MERKEZ/ADIYAMAN Enkaz başındaki yakınları +90 (546) 585 80 68 - Erhan Abi +90 (545) 625 46 32 - Alican Ölçer +90 (542) 327 11 33 - Hasan Dayı  YAŞIYORLAR İlk depremden beridir enkaz altındalar, sesleri duyuluyor, ayakları gözüküyor EKİP EKSİKMİŞ, JENERATÖR YAKITI, IŞIK Profesyonel ekip yokmuş mevcut kişiler gönüllüymüş. Birkaç saattir ses alamıyoruz denildi."
"deprem","Enkaz altında 5 kişilik aile Cevdetpasa mah. Ziraat sok. Zümrüt apt. İslahiye/ Kahramanmaraş  halime demir  546 588 35 32 bekir demir 534 830 79 35"
"deprem","Enkaz altındaki kişiler : Cansu- Ayşe Pekmezci  Kanatlı Mah, Atatürk Caddesi, Şahin bir apartman antakya- hatay 531 894 17 81"
"deprem","ARKADASLAR BU ADRESTE SES GELIYOR ARKDSMZ GOCUK ALTINDA VINC KUCUK GELMIS KALDIRAMAMIS BETON DUVAR VARMIS  ISIM SOYISIM PINAR YILMAZ ADIYAMAN TURGUT REİS MAHALLESİ 117.SOKAK MUSTAFA YÜCEL ÖZBİLGİN PARKININ KÖŞESİ ÖZYAŞAR APT, İÇERDE 10 KİŞİLER ENKAZIN YANINDA BILGI ALDIGIMIZ KISI EMRE 05061302331 VE YAGMUR 05434530429 (AKTİF) NOLUR ACIL VINC LAZIM HALA CANLILAR. TEYİT EDİLDİ-(08.02.2023-SAAT 22.53)"
"deprem","Ebubekir Uçar=05313152648 Makbule Uçar=+90 541 425 57 25 Yaşar Uçar =+90 (536) 436 02 50 Ayşe Uçar=+905432431471 Bahçeli evler mahallesi Atatürk bulvarı devdağlar petrol yanı zümrüt inşaat Adıyaman/Merkez Makbuleden ses gelmiş"
"deprem","Mahmut Arıman (54) Kışlasaray Mah,Fevzi Çakmak Cad,Insel Apt(Meris kuaför binası) Hatay/Antakya Enkaz başındakiler: Atilla Aytun :05304016641  Ilgın Arıman (05325714595)"
"deprem","Harun Karabulut ELİF KARABULUT YİGİT KARABULUT cocuk Sazibey MaH. Haydar Aliyev CD Yunus sitesi B BLOK KAT 4/24 ONİKİŞUBAT KAHRAMANMARAŞ Enkaz başındaki kişi: Nuri Agca 0552 669 4747"
"deprem","Talebinizin konusu : Enkaz İhbarları Çağrıyı yapan kişi : +905437228929 Sahilin sonundaki iki bina  Meydan, Cengiz Topel Cd., 31290 Karaağaç/İskenderun/Hatay Çağrıyı yapan kişi: Damla deniz +905437228929 Enkaz başındaki kişi eşiymiş ve astsubaymış Sesler geliyormuş Kepçe var ama enkaz çalışmalarına devam etmek için Küçük kürek Demir kesme makası Hilti Çok acil ihtiyaçlarıymış"
"deprem","Feyzanur Alkan ve ailesi enkaz altında Atatürk bulvarı Mehmet Akif Ersoy mahallesi 505 sokak no:1 alkanlar apartmanı Adıyaman/Merkez feyzanın numarası 05535464968 feyzanın amcasının numarası 05054743680"
"deprem","Ali ongan Ahmet ongan Nazar sitesi bahçeli evler  mahallesi Trabzon caddesi dul kadir oğlu Kahramanmaraş  İLETİŞİM 05325273090  bu adreste ses var  IŞIK OLMADIĞI İÇİN MÜDAHALE EDEMİYORLAR"
"deprem","Batuhan Durmuş Karacaoğlan Mah. 39038. Sok. 17/1/1 Onikişubat 46 Kahramanmaraş Enkaz başındaki kişi : Elif Yıldırım  05528934940"
"deprem","Nurcan Yaman  Bekir Yaman  Akevler mah Ayşe fitnat hanım cad no 47 Fırat apt ünlem kırtasiye yanı Has kuruyemiş üstü kat 2 no 6 Hatay/Antakya Teyzesi 05422184637 Ses geliyor"
"deprem","FIRAT DOĞRU (45 yaşlarında) AÇIK ADRES apt no dahil : Paç Meydanı, Üçer Apartmanı, No:5, kat:1/ No:2  HATAY/ İskenderun  Enkaz başındaki kişi: Amine ÇEBER  5427847760"
"deprem","Ayşe erikli  Yumaklicerit bağlar mahallesi sekili küme evleri no 44 Pazarcık Kahramanmaraş Enkaz başındaki kişi: Nur Özdil  05464651618"
"deprem","Talebinizin konusu : Haber Alamama İhbarları Çağrıyı yapan kişi : Fatma Bayrak Çağrıyı yapan kişinin tel no : 05365913890 Çağrı metniniz : Arkadaşımdan haber alamıyorum ilk gün bir arkadaşına iyi olduğunu döylemiş ama Hatay çok kötü ve annesi hastaydı bir daha ulaşamadık telefonu kapalı lütfen yardımcı olun KAZAZADE İSİMLERİ  : Nihal şan ve ailesinden haber alamıyoruz  AÇIK ADRES apt no dahil : Ardıçlı Mah. Gazi sok. No 13 Hatay / Hassa  Nihal şan 05418740646"
"deprem","FATİH KARALAR ve ailesi ADIYAMAN MERKEZ Yavuz selim Mah hastane cad. 603 sok no1  Fatihin numarası : +90 551 181 23 40 Yakının numarası :+90 551 181 23 51 Ulasamıyoruz enkaz altındalar ekipler bırakıp gitmiş öğlen ses vardı yasıyor ve baygın olabilirlerrr"
"deprem","tam 30 kişi var enkaz altında bi depoya sığınmışlar bekliyorlar Diyarbakır Galeria avm enkazı Diyar galeria avm Elazığ Cad. Yenişehir/Diyarbakır"
